dispDate,monthName,monthNameGuj,paksha,pakshaGuj,tithi,tithiGuj,eventTitle,eventTitleGuj,eventDesc,eventDescGuj,iconURL
10/3/2024 0:00,Aso,આસો,Sud,સુદ,Padvo,પડવો,Navratri Prarambh,નવરાત્રિ પ્રારંભ,,,
10/4/2024 0:00,Aso,આસો,Sud,સુદ,Beej,બીજ,,,,,
10/5/2024 0:00,Aso,આસો,Sud,સુદ,Treej,ત્રીજ,,,,,
10/6/2024 0:00,Aso,આસો,Sud,સુદ,Treej,ત્રીજ,,,,,
10/7/2024 0:00,Aso,આસો,Sud,સુદ,Choth,ચોથ,,,,,
10/8/2024 0:00,Aso,આસો,Sud,સુદ,Pancham,પંચમ,,શ્રી પંચમી,,,
10/8/2024 0:00,,,,,,,"Kandivali (Mumbai) Hari Mandir no Patotsav (date: October 8, 1988)","કાંદિવલી (મુંબઈ) હરિમંદિરનો પાટોત્સવ (તિથિ : દશેરા, તા. ૮-૧૦-૧૯૮૮)",,,
10/9/2024 0:00,Aso,આસો,Sud,સુદ,Chhath,છઠ,,,,,
10/10/2024 0:00,Aso,આસો,Sud,સુદ,Satam,સાતમ,,,,,
10/11/2024 0:00,Aso,આસો,Sud,સુદ,Nom,નોમ,Navratri Samapt; Shri Hari Navmi,"નવરાત્રિ સમાપ્ત, શ્રીહરિ નવમી",,,
10/12/2024 0:00,Aso,આસો,Sud,સુદ,Dasham,દશમ,"Dasera, Astra-Sastra nu Pujan","દશેરા, અસ્ત્રશસ્ત્રનું પૂજન",,,
10/12/2024 0:00,Aso,આસો,Sud,સુદ,Dasham,દશમ,"Bhramswaroop Hariprasad Swamiji, Guruhari Premswaroop Swamiji no Parsadi Dikshadin (Samvat 2020, October 5, 1965; Akshar Mandir Gondal)","બ્રહ્મસ્વરૂપ હરિપ્રસાદસ્વામીજી, ગુરુહરિ પ્રેમસ્વરૂપસ્વામીજીનો પાષર્દી દીક્ષાદિન (વિ.સં. ૨૦૨૦, તા.૦૫-૧૦-૧૯૬૫, અક્ષરમંદિર, ગોંડલ)",,,
10/13/2024 0:00,Aso,આસો,Sud,સુદ,Agiyaras,એકાદશી,Papankusha Ekadashi,પાશાંકુશા એકાદશી,"It is regarded as one of the most important Ekadashis as the devotees who observe this fast are blessed with worldly desires, wealth and good health.",,
10/14/2024 0:00,Aso,આસો,Sud,સુદ,Ekadashi,એકાદશી,,,,,https://app.haridham.us/appassets/ekadashi.jpg
10/15/2024 0:00,Aso,આસો,Sud,સુદ,Teras,તેરસ,,,,,
10/16/2024 0:00,Aso,આસો,Sud,સુદ,Punam,પૂનમ,Sharad Purnima,શરદ પૂર્ણિમા,,,
10/16/2024 0:00,Aso,આસો,Sud,સુદ,Punam,પૂનમ,Shri Gunatitanand Swami no Pragatya Din (Samvat 1923),"શ્રી ગુણાતીતાનંદસ્વામીનો પ્રાગટ્યદિન, (સં. ૧૮૪૧) (પ્રાગટ્ય : ભાદરા, જિ. જામનગર)",,,
10/16/2024 0:00,Aso,આસો,Sud,સુદ,Punam,પૂનમ,"Bhramswaroop Hariprasad Swamiji, Guruhari Premswaroop Swamiji no Bhagvati Dikshadin (Samvat 2020, October 10, 1965; Akshar Mandir Gondal)","બ્રહ્મસ્વરૂપ હરિપ્રસાદસ્વામીજી, ગુરુહરિ પ્રેમસ્વરૂપસ્વામીજીનો ભાગવતી દીક્ષાદિન, (દીક્ષા : તા.૧૦-૧૦-૧૯૬૫) (દીક્ષાસ્થાન : શ્રી અક્ષરમંદિર, ગોંડલ)",,,
10/16/2024 0:00,Aso,આસો,Sud,સુદ,Punam,પૂનમ,"Atmiyadham, Manjalpur Vadodara, Harimandir no Patotsav (Tithi: Sharad Purnima, 2016)","આત્મીયધામ, માંજલપુર (વડોદરા) હરિમંદિરનો પાટોત્સવ (તિથિ : શરદપૂર્ણિમા, ઈ.સ. ૨૦૧૬)",,,
10/16/2024 0:00,Aso,આસો,Sud,સુદ,Punam,પૂનમ,Chandragrahan,ચંદ્રગ્રહણ,,,
10/17/2024 0:00,Aso,આસો,Sud,સુદ,Punam,પૂનમ,Sharad Purnima,શરદ પૂર્ણિમા,,,
10/17/2024 0:00,Aso,આસો,Sud,સુદ,Punam,પૂનમ,Shri Gunatitanand Swami no Pragatya Din (Samvat 1923),"શ્રી ગુણાતીતાનંદસ્વામીનો પ્રાગટ્યદિન, (સં. ૧૮૪૧) (પ્રાગટ્ય : ભાદરા, જિ. જામનગર)",,,
10/17/2024 0:00,Aso,આસો,Sud,સુદ,Punam,પૂનમ,"Bhramswaroop Hariprasad Swamiji, Guruhari Premswaroop Swamiji no Bhagvati Dikshadin (Samvat 2020, October 10, 1965; Akshar Mandir Gondal)","બ્રહ્મસ્વરૂપ હરિપ્રસાદસ્વામીજી, ગુરુહરિ પ્રેમસ્વરૂપસ્વામીજીનો ભાગવતી દીક્ષાદિન, (દીક્ષા : તા.૧૦-૧૦-૧૯૬૫) (દીક્ષાસ્થાન : શ્રી અક્ષરમંદિર, ગોંડલ)",,,
10/17/2024 0:00,Aso,આસો,Sud,સુદ,Punam,પૂનમ,"Atmiyadham, Manjalpur Vadodara, Harimandir no Patotsav (Tithi: Sharad Purnima, 2016)","આત્મીયધામ, માંજલપુર (વડોદરા) હરિમંદિરનો પાટોત્સવ (તિથિ : શરદપૂર્ણિમા, ઈ.સ. ૨૦૧૬)",,,
10/17/2024 0:00,Aso,આસો,Sud,સુદ,Punam,પૂનમ,Chandragrahan,ચંદ્રગ્રહણ,,,
10/18/2024 0:00,Aso,આસો,Vad,વદ,Padvo,પડવો,,,,,
10/19/2024 0:00,Aso,આસો,Vad,વદ,Beej,બીજ,"Bhramswaroop Shri Jagaswami Pragatya Tithi (Ambaradi, Savarakundal; Samvat 1883)","બ્રહ્મસ્વરૂપ શ્રી જાગાસ્વામી પ્રાગટ્યતિથિ (પ્રાગટ્ય: આંબરડી, તા.સાવરકુંડલા, સં. ૧૮૮૩)",,,
10/20/2024 0:00,Aso,આસો,Vad,વદ,Treej,ત્રીજ,,,,,
10/21/2024 0:00,Aso,આસો,Vad,વદ,Pancham,પંચમ,,,,,
10/22/2024 0:00,Aso,આસો,Vad,વદ,Chhath,છઠ,,,,,
10/23/2024 0:00,Aso,આસો,Vad,વદ,Satam,સાતમ,,,,,
10/24/2024 0:00,Aso,આસો,Vad,વદ,Atham,આઠમ,,,,,
10/25/2024 0:00,Aso,આસો,Vad,વદ,Nom,નોમ,,,,,
10/26/2024 0:00,Aso,આસો,Vad,વદ,Dasham,દશમ,,,,,
10/27/2024 0:00,Aso,આસો,Vad,વદ,Agiyaras,એકાદશી,,,,,
10/28/2024 0:00,Aso,આસો,Vad,વદ,Ekadashi,એકાદશી,Rama Ekadashi,રમા એકાદશી,Rama Ekadashi Vrat is recognized as one of the most significant Ekadashi fasts which are observed in the Hindu religion as the devotees can get absolved from all their sins by keeping this fast religiously.,,https://app.haridham.us/appassets/ekadashi.jpg
10/29/2024 0:00,Aso,આસો,Vad,વદ,Teras,તેરસ,Dhan Teras,ધનતેરસ,"The latent sentiment is that this purifies our earnings and so that we may use it with 'vivek' (discrimination). It is said that wealth used for self is termed 'Dhan', that for others - 'Lakshmi', that for unethical purposes - 'alakshmi' (sinful) and that for God - 'Mahalakshmi.'",,
10/29/2024 0:00,Aso,આસો,Vad,વદ,Teras,તેરસ,Shri Dhanvantari Jayanti,શ્રી ધન્વંતરિ જયંતી,Dhanvantari is the physician of the devas in Hinduism. He is regarded as an avatar of Vishnu. He is mentioned in the Puranas as the god of Ayurveda.,,
10/30/2024 0:00,Aso,આસો,Vad,વદ,Chaudas,ચૌદસ,Kali Chaudash,કાળીચૌદશ,"This festival occurs on Aso vad 14, also known as 'Narak Chaturdashi' because Lord Krishna vanquished Narkaasur. Devotees pray and ofter pujan to Hanumanji to remove inauspiciousness and fear of evil spirits and beings.",,
10/30/2024 0:00,Aso,આસો,Vad,વદ,Chaudas,ચૌદસ,Shri Hanuman Pujan,શ્રી હનુમાન પૂજન,,,
10/31/2024 0:00,Aso,આસો,Vad,વદ,Amas,અમાસ,Diwali,દીવાળી,,,
10/31/2024 0:00,Aso,આસો,Vad,વદ,Amas,અમાસ,Sharda Puja,શ્રી શારદાપૂજન,"Sharda (Chopda) Puja is dedicated to Goddess Saraswati. Sharda is one of the names of Goddess Saraswati, the Hindu goddess of knowledge, wisdom and learning.",,
11/1/2024 0:00,Aso,આસો,Vad,વદ,Amas,અમાસ,Diwali,દીવાળી,,,
11/1/2024 0:00,Aso,આસો,Vad,વદ,Amas,અમાસ,Sharda Puja,શ્રી શારદાપૂજન,"Sharda (Chopda) Puja is dedicated to Goddess Saraswati. Sharda is one of the names of Goddess Saraswati, the Hindu goddess of knowledge, wisdom and learning.",,
11/2/2024 0:00,Kartak,કારતક,Sud,સુદ,Padvo,પડવો,Nutan Varsh Prarambh,"નૂતનવર્ષ પ્રારંભ, વિ.સં.૨૦૮૦",New Year. Vikram Samvant 2080,,
11/2/2024 0:00,Kartak,કારતક,Sud,સુદ,Padvo,પડવો,Shri Govardhan Pujan,શ્રી ગોવધર્નપૂજન,,,
11/2/2024 0:00,Kartak,કારતક,Sud,સુદ,Padvo,પડવો,Annakootsav,અન્નકૂટોત્સવ (શ્રી ઠાકોરજીને અન્નકૂટ ધરાવવો),,,
11/3/2024 0:00,Kartak,કારતક,Sud,સુદ,Beej,બીજ,,,,,
11/4/2024 0:00,Kartak,કારતક,Sud,સુદ,Treej,ત્રીજ,,,,,
11/5/2024 0:00,Kartak,કારતક,Sud,સુદ,Choth,ચોથ,,,,,
11/6/2024 0:00,Kartak,કારતક,Sud,સુદ,Pancham,પંચમ,,,,,
11/7/2024 0:00,Kartak,કારતક,Sud,સુદ,Chhath,છઠ,,,,,
11/8/2024 0:00,Kartak,કારતક,Sud,સુદ,Satam,સાતમ,,,,,
11/9/2024 0:00,Kartak,કારતક,Sud,સુદ,Atham,આઠમ,,,,,
11/10/2024 0:00,Kartak,કારતક,Sud,સુદ,Nom,નોમ,,,,,
11/11/2024 0:00,Kartak,કારતક,Sud,સુદ,Dasham,દશમ,,,,,
11/12/2024 0:00,Kartak,કારતક,Sud,સુદ,Ekadashi,એકાદશી,Chaturmas Samapta,ચાતુર્માસ સમાપ્ત,Chaturmas Samapta,,
11/12/2024 0:00,Kartak,કારતક,Sud,સુદ,Ekadashi,એકાદશી,"Dev Uthi Ekadashi, Prabodhini Ekadashi","દેવઊઠી એકાદશી, પ્રબોધિની એકાદશી","Dev Uthi Ekadashi, Prabodhini Ekadashi",,
11/12/2024 0:00,Kartak,કારતક,Sud,સુદ,Ekadashi,એકાદશી,Bhagwan Swaminarayan Diksha Din,"ભગવાન શ્રી સ્વામિનારાયણની દીક્ષાતિથિ (સં. ૧૮૫૭, પીપલાણા) તથા ધર્મધુરાધારણતિથિ (સં. ૧૮૫૮, જેતપુર)",Bhagwan Swaminarayan Diksha Din,,
11/12/2024 0:00,Kartak,કારતક,Sud,સુદ,Ekadashi,એકાદશી,Dharmadev Birth,"ધર્મદેવનો જન્મ (ઈટાર, સં. ૧૭૯૬)",Dharmadev Birth,,
11/12/2024 0:00,Kartak,કારતક,Sud,સુદ,Ekadashi,એકાદશી,Muktanand Swami ae pratham aarti kari,"સદ્‌. મુક્તાનંદસ્વામીએ પ્રથમ આરતી કરી (કાલવાણી, સં. ૧૮૫૯)",Muktanand Swami ae pratham aarti kari,,
11/12/2024 0:00,Kartak,કારતક,Sud,સુદ,Ekadashi,એકાદશી,Shri Hari ae Acharyasri ni sthapana kari,"શ્રીહરિએ આચાર્યશ્રીની સ્થાપના કરી (વડતાલ, સં ૧૮૮૨)",Shri Hari ae Acharyasri ni sthapana kari,,
11/12/2024 0:00,Kartak,કારતક,Sud,સુદ,Ekadashi,એકાદશી,Tulsivivah prarambh,તુલસીવિવાહ પ્રારંભ,Tulsivivah prarambh,,
11/13/2024 0:00,Kartak,કારતક,Sud,સુદ,Baras,બારસ,,,,,
11/13/2024 0:00,,,,,,,"Gunatit Jyot - Vidhyanaga Nutan Mandir no Patotsav (date: November 13, 2004)",ગુણાતીતજ્યોત-વિદ્યાનગર નૂતન મંદિરનો પાટોત્સવ (તિથિ : તા. ૧૩-૧૧-૨૦૦૪),,,
11/14/2024 0:00,Kartak,કારતક,Sud,સુદ,Chaudas,ચૌદસ,,,,,
11/15/2024 0:00,Kartak,કારતક,Sud,સુદ,Punam,પૂનમ,"Poonam, Dev Diwali","પૂનમ, દેવદિવાળી",,,
11/15/2024 0:00,Kartak,કારતક,Sud,સુદ,Punam,પૂનમ,Tulsivivah samapt,તુલસીવિવાહ સમાપ્ત,,,
11/15/2024 0:00,Kartak,કારતક,Sud,સુદ,Punam,પૂનમ,Bhaktimata no janam,"ભક્તિમાતાનો જન્મ (છપૈયા, સં. ૧૮૯૮)",,,
11/16/2024 0:00,Kartak,કારતક,Vad,વદ,Padvo,પડવો,,,,,
11/17/2024 0:00,Kartak,કારતક,Vad,વદ,Beej,બીજ,,,,,
11/18/2024 0:00,Kartak,કારતક,Vad,વદ,Treej,ત્રીજ,,,,,
11/19/2024 0:00,Kartak,કારતક,Vad,વદ,Choth,ચોથ,,,,,
11/20/2024 0:00,Kartak,કારતક,Vad,વદ,Pancham,પંચમ,Shri Shashtriji Maharaj no Dikshan Din,"શ્રી શાસ્ત્રીજીમહારાજ દિક્ષાતિથિ (વડતાલ, વિ.સં. ૧૯૩૯)",,,
11/21/2024 0:00,Kartak,કારતક,Vad,વદ,Chhath,છઠ,,,,,
11/21/2024 0:00,,,,,,,"Atmiya Vidhya Mandir no Patotsav (Kolibharthana, Kamarej, Surat) (date: November 21, 2010)","આત્મીય વિદ્યામંદિરનો પાટોત્સવ, કોળીભરથાણા (તા. કામરેજ, જિ. સુરત) (તિથિ : દેવદિવાળી,ઈ.સ. ૨૦૧૦)",,,
11/22/2024 0:00,Kartak,કારતક,Vad,વદ,Satam,સાતમ,,,,,
11/23/2024 0:00,Kartak,કારતક,Vad,વદ,Atham,આઠમ,,,,,
11/24/2024 0:00,Kartak,કારતક,Vad,વદ,Nom,નોમ,,,,,
11/25/2024 0:00,Kartak,કારતક,Vad,વદ,Dasham,દશમ,,,,,
11/26/2024 0:00,Kartak,કારતક,Vad,વદ,Ekadashi,એકાદશી,Utpatti Ekadashi,ઉત્ત્પત્તિ એકાદશી,"Utpatti Ekadashi commemorates the awakening of Lord Vishnu from his cosmic sleep (Yoga Nidra). Devotees believe that observing a fast on this day and participating in prayers can absolve sins, eliminate negative karma, and bring peace and prosperity into their lives. It is considered an auspicious time to seek divine blessings and connect with the spiritual realm.",,https://app.haridham.us/appassets/ekadashi.jpg
11/27/2024 0:00,Kartak,કારતક,Vad,વદ,Baras,બારસ,,,,,
11/28/2024 0:00,Kartak,કારતક,Vad,વદ,Teras,તેરસ,,,,,
11/29/2024 0:00,Kartak,કારતક,Vad,વદ,Teras,તેરસ,,,,,
11/30/2024 0:00,Kartak,કારતક,Vad,વદ,Amas,અમાસ,,,,,
11/30/2024 0:00,,,,,,,"Shri Nutan Gnyanyagna Deri no Patotsav, Gurubhakti Din (Haridham Mandir, Sokhada; date: November 30, 2003)","શ્રી નૂતન જ્ઞાનયજ્ઞ દેરીનો પાટોત્સવ, ગુરુભક્તિદિન (હરિધામ મંદિર, સોખડા) (તા : ૩૦-૧૧-૨૦૦૩)",,,
12/1/2024 0:00,Kartak,કારતક,Vad,વદ,Amas,અમાસ,,,,,
12/2/2024 0:00,Magshar,માગશર,Sud,સુદ,Padvo,પડવો,,,,,
12/3/2024 0:00,Magshar,માગશર,Sud,સુદ,Beej,બીજ,,,,,
12/4/2024 0:00,Magshar,માગશર,Sud,સુદ,Treej,ત્રીજ,,,,,
12/5/2024 0:00,Magshar,માગશર,Sud,સુદ,Choth,ચોથ,Shri Vachanamrut Jayanti,"શ્રી વચનામૃત જયંતી (વચનામૃત ઉદ્‌બોધનનો પ્રારંભ, માગશર સુદ ચોથ, સં. ૧૮૭૬, શુભસ્થાન : ગઢડા, જિ. બોટાદ)",,,
12/5/2024 0:00,Magshar,માગશર,Sud,સુદ,Choth,ચોથ,"Dhanumars, dhanarak, kamuratam parambha","ધનુમાર્સ, ધનારક, કમૂરતાં પ્રારંભ તા. ૧૬-૧૨-૨૦૨૩ થી તા. ૧૪-૧-૨૦૨૪ સુધી, વાસ્તુ, લટ, જનોઈ જેવાં શુભકાર્ય વર્જ્ય",,,
12/6/2024 0:00,Magshar,માગશર,Sud,સુદ,Pancham,પંચમ,,,,,
12/7/2024 0:00,Magshar,માગશર,Sud,સુદ,Chhath,છઠ,,,,,
12/8/2024 0:00,Magshar,માગશર,Sud,સુદ,Satam,સાતમ,,,,,
12/9/2024 0:00,Magshar,માગશર,Sud,સુદ,Nom,નોમ,,,,,
12/10/2024 0:00,Magshar,માગશર,Sud,સુદ,Dasham,દશમ,,,,,
12/11/2024 0:00,Magshar,માગશર,Sud,વદ,Ekadashi,એકાદશી,Moksada Ekadashi,મોક્ષદા એકાદશી,"Once, a saintly king called Vaikhanasa ruled in the city of Champaka. One night, the king had a dream, where he saw his forefathers being tormented in Naraka (Hell) who begged the king to liberate them. The king was highly anguished and related this nightmare to the Brahmins of his council the next day. He sought their advice as to how to free his ancestors from tortures of Naraka, and grant them moksha (salvation). The council advised the king to approach the omniscient saint, Parvata Muni (sage of the mountain). The sage meditated and found the reason for the hellish torture of the king's father. He stated that his father had committed the sin of not fulfilling his sexual duty to his wife while she was ovulating, choosing to visit a village instead. As a solution to rectify the situation, the sage suggested to the king to observe vrata (vow) of the Mokshada Ekadashi day. On Moksha Ekadashi, the king observed the vrata with a complete fast along with his wife, children, and relatives with full faith and devotion. The king's religious merit (obtained from the vrata) pleased the devas of Svarga, who carried the king's father to their heaven.",,https://app.haridham.us/appassets/ekadashi.jpg
12/11/2024 0:00,Magshar,માગશર,Sud,વદ,Ekadashi,એકાદશી,Shrimad Bhagwat Gita Jayanti,શ્રીમદ્‌ ભગવદ્‌ ગીતા જયંતી,,,https://app.haridham.us/appassets/ekadashi.jpg
12/12/2024 0:00,Magshar,માગશર,Sud,સુદ,Baras,બારસ,,,,,
12/13/2024 0:00,Magshar,માગશર,Sud,સુદ,Teras,તેરસ,Sadguru Ramanand Swami Swadham Gaman Tithi,"સદ્‌. રામાનંદસ્વામી સ્વધામગમનતિથિ (ફરેણી, સં. ૧૮૫૮)",,,
12/14/2024 0:00,Magshar,માગશર,Sud,સુદ,Chaudas,ચૌદસ,Shri Dattatreya Jayanti,શ્રી દત્તાત્રેય જયંતી,,,
12/14/2024 0:00,Magshar,માગશર,Sud,સુદ,Chaudas,ચૌદસ,Natal,નાતાલ,,,
12/15/2024 0:00,Magshar,માગશર,Sud,સુદ,Punam,પૂનમ,,,,,
12/16/2024 0:00,Magshar,માગશર,Vad,વદ,Padvo,પડવો,,,,,
12/17/2024 0:00,Magshar,માગશર,Vad,વદ,Beej,બીજ,,,,,
12/18/2024 0:00,Magshar,માગશર,Vad,વદ,Treej,ત્રીજ,,,,,
12/19/2024 0:00,Magshar,માગશર,Vad,વદ,Choth,ચોથ,,,,,
12/20/2024 0:00,Magshar,માગશર,Vad,વદ,Pancham,પંચમ,,,,,
12/21/2024 0:00,Magshar,માગશર,Vad,વદ,Chhath,છઠ,,,,,
12/22/2024 0:00,Magshar,માગશર,Vad,વદ,Satam,સાતમ,,,,,
12/23/2024 0:00,Magshar,માગશર,Vad,વદ,Atham,આઠમ,,,,,
12/24/2024 0:00,Magshar,માગશર,Vad,વદ,Nom,નોમ,,,,,
12/25/2024 0:00,Magshar,માગશર,Vad,વદ,Dasham,દશમ,,,,,
12/26/2024 0:00,Magshar,માગશર,Vad,વદ,Ekadashi,એકાદશી,,,,,https://app.haridham.us/appassets/ekadashi.jpg
12/27/2024 0:00,Magshar,માગશર,Vad,વદ,Baras,બારસ,,,,,
12/27/2024 0:00,,,,,,,"Guruhari Premswaroop Swamiji Maharaj no Pragatya Din (Dharmaj; date: December 27, 1945)","ગુરુહરિ પ્રેમસ્વરૂપસ્વામીજી મહારાજનો પ્રાગટ્યદિન (ધર્મજ, તા. ૨૭-૧૨-૧૯૪૫)",,,
12/28/2024 0:00,Magshar,માગશર,Vad,વદ,Teras,તેરસ,,,,,
12/28/2024 0:00,,,,,,,"Atmiya Vidhyadham, Bakrol (Vidhyanagar) Mandir no Patotsav (date: December 28, 2014)","આત્મીય વિદ્યાધામ, બાકરોલ (વિદ્યાનગર) મંદિરનો પાટોત્સવ (તા : ૨૮-૧૨-૨૦૧૪)",,,
12/29/2024 0:00,Magshar,માગશર,Vad,વદ,Chaudas,ચૌદસ,,,,,
12/29/2024 0:00,,,,,,,"Sankarda Nutan Mandir no Patotsav (date: December 29, 2018)",સાંકરદા નૂતન મંદિરનો પાટોત્સવ (તા : ૨૯-૧૨-૨૦૧૮),,,
12/30/2024 0:00,Magshar,માગશર,Vad,વદ,Amas,અમાસ,,,,,
12/31/2024 0:00,Posh,પોષ,Sud,સુદ,Padvo,પડવો,,,,,
12/31/2024 0:00,,,,,,,"Shri Swaminarayan Mahamantra Pradhan din (Faneni; date: December 31, 1801)","શ્રી ‘સ્વામિનારાયણ’ મહામંત્ર પ્રદાનદિન (ફરેણી, તા. ૩૧-૧૨-૧૮૦૧)",,,
1/1/2025 0:00,Posh,,Sud,,Bij,,,,,,
1/2/2025 0:00,Posh,,Sud,,Trij,,,,,,
1/3/2025 0:00,Posh,,Sud,,Choth,,,,,,
1/4/2025 0:00,Posh,,Sud,,Pancham,,,,,,
1/5/2025 0:00,Posh,,Sud,,Chhath,,,,,,
1/6/2025 0:00,Posh,,Sud,,Satam,,,,,,
1/7/2025 0:00,Posh,,Sud,,Atham,,,,,,
1/8/2025 0:00,Posh,,Sud,,Nom,,,,,,
1/9/2025 0:00,Posh,,Sud,,Dasham,,,,,,
1/10/2025 0:00,Posh,,Sud,,Ekadashi,,,,,,
1/11/2025 0:00,Posh,,Sud,,Baras,,,,,,
,,,,,Teras,,,,,,
1/12/2025 0:00,Posh,,Sud,,Chaudas,,,,,,
1/13/2025 0:00,Posh,,Sud,,Punam,,,,,,
1/14/2025 0:00,Posh,,Vad,,Padvo,,,,,,
1/15/2025 0:00,Posh,,Vad,,Bij,,,,,,
1/16/2025 0:00,Posh,,Vad,,Trij,,,,,,
1/17/2025 0:00,Posh,,Vad,,Choth,,,,,,
1/18/2025 0:00,Posh,,Vad,,Pancham,,,,,,
1/19/2025 0:00,Posh,,Vad,,Pancham,,,,,,
1/20/2025 0:00,Posh,,Vad,,Chhath,,,,,,
1/21/2025 0:00,Posh,,Vad,,Satam,,,,,,
1/22/2025 0:00,Posh,,Vad,,Atham,,,,,,
1/23/2025 0:00,Posh,,Vad,,Nom,,,,,,
1/24/2025 0:00,Posh,,Vad,,Dasham,,,,,,
1/25/2025 0:00,Posh,,Vad,,Ekadashi,,,,,,
1/26/2025 0:00,Posh,,Vad,,Baras,,,,,,
1/27/2025 0:00,Posh,,Vad,,Teras,,,,,,
1/28/2025 0:00,Posh,,Vad,,Chaudas,,,,,,
1/29/2025 0:00,Posh,,Vad,,Amas,,,,,,
1/30/2025 0:00,Maha,,Sud,,Padvo,,,,,,
1/31/2025 0:00,Maha,,Sud,,Bij,,,,,,
2/1/2025 0:00,Maha,,Sud,,Trij,,,,,,
2/2/2025 0:00,Maha,,Sud,,Choth,,,,,,
2/3/2025 0:00,Maha,,Sud,,Pancham,,,,,,
2/4/2025 0:00,Maha,,Sud,,Satam,,,,,,
2/5/2025 0:00,Maha,,Sud,,Atham,,,,,,
2/6/2025 0:00,Maha,,Sud,,Nom,,,,,,
2/7/2025 0:00,Maha,,Sud,,Dasham,,,,,,
2/8/2025 0:00,Maha,,Sud,,Ekadashi,,,,,,
2/9/2025 0:00,Maha,,Sud,,Baras,,,,,,
2/10/2025 0:00,Maha,,Sud,,Teras,,,,,,
2/11/2025 0:00,Maha,,Sud,,Chaudas,,,,,,
2/12/2025 0:00,Maha,,Sud,,Punam,,,,,,
2/13/2025 0:00,Maha,,Vad,,Padvo,,,,,,
2/14/2025 0:00,Maha,,Vad,,Bij,,,,,,
2/15/2025 0:00,Maha,,Vad,,Trij,,,,,,
2/16/2025 0:00,Maha,,Vad,,Choth,,,,,,
2/17/2025 0:00,Maha,,Vad,,Pancham,,,,,,
2/18/2025 0:00,Maha,,Vad,,Chhath,,,,,,
2/19/2025 0:00,Maha,,Vad,,Chhath,,,,,,
2/20/2025 0:00,Maha,,Vad,,Satam,,,,,,
2/21/2025 0:00,Maha,,Vad,,Atham,,,,,,
2/22/2025 0:00,Maha,,Vad,,Nom,,,,,,
2/23/2025 0:00,Maha,,Vad,,Dasham,,,,,,
2/24/2025 0:00,Maha,,Vad,,Ekadashi,,,,,,
2/25/2025 0:00,Maha,,Vad,,Baras,,,,,,
2/26/2025 0:00,Maha,,Vad,,Teras,,,,,,
2/27/2025 0:00,Maha,,Vad,,Chaudas,,,,,,
2/28/2025 0:00,Fagan,,Sud,,Padvo,,,,,,
3/1/2025 0:00,Fagan,,Sud,,Bij,,,,,,
3/2/2025 0:00,Fagan,,Sud,,Trij,,,,,,
3/3/2025 0:00,Fagan,,Sud,,Choth,,,,,,
3/4/2025 0:00,Fagan,,Sud,,Pancham,,,,,,
3/5/2025 0:00,Fagan,,Sud,,Chhath,,,,,,
3/6/2025 0:00,Fagan,,Sud,,Satam,,,,,,
3/7/2025 0:00,Fagan,,Sud,,Atham,,,,,,
3/8/2025 0:00,Fagan,,Sud,,Nom,,,,,,
3/9/2025 0:00,Fagan,,Sud,,Dasham,,,,,,
3/10/2025 0:00,Fagan,,Sud,,Ekadashi,,,,,,
3/11/2025 0:00,Fagan,,Sud,,Baras,,,,,,
3/12/2025 0:00,Fagan,,Sud,,Teras,,,,,,
3/13/2025 0:00,Fagan,,Sud,,Chaudas,,,,,,
,Fagan,,Sud,,Punam,,,,,,
3/14/2025 0:00,Fagan,,Sud,,Punam,,,,,,
3/15/2025 0:00,Fagan,,Vad,,Padvo,,,,,,
3/16/2025 0:00,Fagan,,Vad,,Bij,,,,,,
3/17/2025 0:00,Fagan,,Vad,,Trij,,,,,,
3/18/2025 0:00,Fagan,,Vad,,Choth,,,,,,
3/19/2025 0:00,Fagan,,Vad,,Pancham,,,,,,
3/20/2025 0:00,Fagan,,Vad,,Chhath,,,,,,
3/21/2025 0:00,Fagan,,Vad,,Satam,,,,,,
3/22/2025 0:00,Fagan,,Vad,,Atham,,,,,,
3/23/2025 0:00,Fagan,,Vad,,Nom,,,,,,
3/24/2025 0:00,Fagan,,Vad,,Dasham,,,,,,
3/25/2025 0:00,Fagan,,Vad,,Ekadashi,,,,,,
3/26/2025 0:00,Fagan,,Vad,,Ekadashi,,,,,,
3/27/2025 0:00,Fagan,,Vad,,Teras,,,,,,
3/28/2025 0:00,Fagan,,Vad,,Chaudas,,,,,,
3/29/2025 0:00,Fagan,,Vad,,Amas,,,,,,
3/30/2025 0:00,Chaitra,,Sud,,Padvo,,,,,,
3/31/2025 0:00,,,,,Bij,,,,,,
,,,,,Trij,,,,,,
4/1/2025 0:00,,,,,Choth,,,,,,
4/2/2025 0:00,,,,,Pancham,,,,,,
4/3/2025 0:00,,,,,Chhath,,,,,,
4/4/2025 0:00,,,,,Satam,,,,,,
4/5/2025 0:00,,,,,Atham,,,,,,
4/6/2025 0:00,,,,,Nom,,,,,,
4/7/2025 0:00,,,,,Dasham,,,,,,
4/8/2025 0:00,,,,,Ekadashi,,,,,,
4/9/2025 0:00,,,,,Baras,,,,,,
4/10/2025 0:00,,,,,Teras,,,,,,
4/11/2025 0:00,,,,,Chaudas,,,,,,
4/12/2025 0:00,,,,,Punam,,,,,,
4/13/2025 0:00,,,Vad,,Padvo,,,,,,
